wavelength_nm,irradiance_W_m2_nm
3235,0.01139
3240,0.006771
3245,0.002667
3250,0.004808
3255,0.01351
3260,0.003096
3265,0.005825
3270,0.003176
3275,0.009461
3280,0.005259
3285,0.01425
3290,0.01177
3295,0.003585
3300,0.003732
3305,0.007241
3310,0.006278
3315,7.327e-05
3320,0.0003669
3325,0.005756
3330,0.006683
3335,0.01144
3340,0.006239
3345,0.005693
3350,0.01083
3355,0.006299
3360,0.007747
3365,0.009449
3370,0.006016
3375,0.01103
3380,0.007158
3385,0.009711
3390,0.01117
3395,0.0113
3400,0.01364
3405,0.006284
3410,0.009363
3415,0.008771
3420,0.01393
3425,0.01111
3430,0.009786
3435,0.01291
3440,0.009388
3445,0.01248
3450,0.01193
3455,0.009848
3460,0.01334
3465,0.01075
3470,0.01304
3475,0.0119
3480,0.01198
3485,0.0128
3490,0.01146
3495,0.01287
3500,0.01266
3505,0.01251
3510,0.01268
3515,0.0125
3520,0.01282
3525,0.01231
3530,0.01202
3535,0.01067
3540,0.01031
3545,0.0107
3550,0.01155
3555,0.0106
3560,0.0117
3565,0.01151
3570,0.009952
3575,0.009973
3580,0.01094
3585,0.01036
3590,0.01063
3595,0.01076
3600,0.01114
3605,0.01098
3610,0.01057
3615,0.0106
3620,0.01191
3625,0.01095
3630,0.01086
3635,0.01114
3640,0.01177
3645,0.01103
3650,0.01082
3655,0.01146
3660,0.0114
3665,0.01084
3670,0.009378
3675,0.007283
3680,0.009757
3685,0.0103
3690,0.01043
3695,0.01076
3700,0.01112
3705,0.01104
3710,0.01009
3715,0.01005
3720,0.0108
3725,0.0109
3730,0.009991
3735,0.009577
3740,0.009688
3745,0.01057
3750,0.009897
3755,0.009742
3760,0.009705
3765,0.009398
3770,0.009775
3775,0.009707
3780,0.009999
3785,0.009539
3790,0.008797
3795,0.009475
3800,0.01002
3805,0.009721
3810,0.009068
3815,0.008721
3820,0.00984
3825,0.009761
3830,0.009803
3835,0.008624
3840,0.009324
3845,0.009138
3850,0.009137
3855,0.008953
3860,0.008543
3865,0.00846
3870,0.007845
3875,0.007377
3880,0.007122
3885,0.007274
3890,0.007404
3895,0.007851
3900,0.008377
3905,0.008252
3910,0.007548
3915,0.00743
3920,0.007396
3925,0.007346
3930,0.007457
3935,0.007698
3940,0.007746
3945,0.007882
3950,0.007948
3955,0.007994
3960,0.008014
3965,0.008065
3970,0.007963
3975,0.007816
3980,0.007693
3985,0.00773
3990,0.00768
3995,0.007536
4000,0.007446
