wavelength_nm,irradiance_W_m2_nm
3030,0.0007614
3035,0.0001345
3040,0.0001171
3045,0.0002746
3050,2.08e-05
3055,1.825e-06
3060,0.0008703
3065,0.0001811
3070,5.41e-05
3075,0.0007578
3080,0.0003131
3085,5.715e-05
3090,9.597e-05
3095,8.88e-06
3100,0.0004438
3105,3.811e-05
3110,6.752e-06
3115,8.234e-05
3120,0.001842
3125,0.0003118
3130,0.001042
3135,0.002585
3140,0.0003192
3145,0.0003271
3150,0.001238
3155,0.0009763
3160,0.002286
3165,0.005508
3170,0.003994
3175,0.002858
3180,0.003226
3185,0.002021
3190,0.0006425
3195,0.0001758
3200,3.087e-06
3205,1.103e-06
3210,7.221e-07
3215,4.617e-06
3220,7.447e-05
3225,3.062e-06
3230,8.201e-06
3235,0.001325
3240,0.0005197
3245,4.146e-05
3250,0.0004566
3255,0.002481
3260,0.000137
3265,0.0001331
3270,6.255e-05
3275,0.0009499
3280,0.0003814
3285,0.003122
3290,0.002422
3295,7.227e-05
3300,0.0001638
3305,0.0004354
3310,0.0008561
3315,2.854e-06
3320,1.061e-06
3325,0.0007411
3330,0.001304
3335,0.003239
3340,0.000546
3345,0.0007516
3350,0.002276
3355,0.000653
3360,0.001196
3365,0.002401
3370,0.001029
3375,0.002871
3380,0.001932
3385,0.002741
3390,0.005262
3395,0.00445
3400,0.00648
3405,0.001713
3410,0.002622
3415,0.003845
3420,0.007504
3425,0.005676
3430,0.005209
3435,0.005766
3440,0.004293
3445,0.00573
3450,0.006825
3455,0.004157
3460,0.006917
3465,0.005918
3470,0.007089
3475,0.006098
3480,0.00672
3485,0.006978
3490,0.005528
3495,0.00732
3500,0.006819
3505,0.006899
3510,0.006783
3515,0.005748
3520,0.006865
3525,0.006187
3530,0.006068
3535,0.004803
3540,0.004479
3545,0.004832
3550,0.005595
3555,0.003968
3560,0.005957
3565,0.006475
3570,0.003649
3575,0.004048
3580,0.005964
3585,0.004603
3590,0.004713
3595,0.005135
3600,0.005703
3605,0.00624
3610,0.004836
3615,0.004923
3620,0.007224
3625,0.005844
3630,0.005434
3635,0.005584
3640,0.007112
3645,0.006529
3650,0.005821
3655,0.006395
3660,0.006378
3665,0.005972
3670,0.003527
3675,0.001101
3680,0.003367
3685,0.004784
3690,0.005186
3695,0.005638
3700,0.006749
3705,0.006678
3710,0.005254
3715,0.005054
3720,0.006146
3725,0.006772
3730,0.005226
3735,0.004329
3740,0.004718
3745,0.00643
3750,0.005377
3755,0.004921
3760,0.004521
3765,0.004559
3770,0.005135
3775,0.005079
3780,0.005683
3785,0.004705
3790,0.003807
3795,0.005089
3800,0.006348
3805,0.005551
3810,0.004149
3815,0.003834
3820,0.006152
3825,0.005905
3830,0.005985
3835,0.00366
3840,0.005445
3845,0.005397
3850,0.00546
3855,0.005002
3860,0.00449
3865,0.005097
3870,0.004529
3875,0.003949
3880,0.003924
3885,0.004263
3890,0.00421
3895,0.004822
3900,0.004602
3905,0.00507
3910,0.004588
3915,0.004443
3920,0.004374
3925,0.0042
3930,0.004514
3935,0.004797
3940,0.004793
3945,0.004809
3950,0.004862
3955,0.005046
3960,0.005059
3965,0.005096
3970,0.004962
3975,0.004862
3980,0.004835
3985,0.004865
3990,0.004818
3995,0.004705
4000,0.004649
