wavelength_nm,irradiance_W_m2_nm
3070,0.001186
3075,0.004084
3080,0.002456
3085,0.001198
3090,0.001613
3095,0.0004438
3100,0.002984
3105,0.0006244
3110,0.0005728
3115,0.001537
3120,0.006657
3125,0.002053
3130,0.003905
3135,0.007757
3140,0.002251
3145,0.002203
3150,0.004515
3155,0.003818
3160,0.006236
3165,0.009458
3170,0.008468
3175,0.006211
3180,0.007189
3185,0.00541
3190,0.002865
3195,0.0018
3200,0.0002946
3205,0.0002074
3210,9.094e-05
3215,0.0003344
3220,0.001069
3225,0.000134
3230,0.0002267
3235,0.004917
3240,0.002486
3245,0.0004947
3250,0.001732
3255,0.006699
3260,0.0008121
3265,0.001651
3270,0.0008099
3275,0.004003
3280,0.001916
3285,0.00752
3290,0.005878
3295,0.0008261
3300,0.001195
3305,0.002657
3310,0.002602
3315,8.981e-06
3320,3.811e-05
3325,0.002318
3330,0.003138
3335,0.006076
3340,0.002338
3345,0.002362
3350,0.005425
3355,0.002426
3360,0.00353
3365,0.00485
3370,0.002613
3375,0.005713
3380,0.003383
3385,0.005048
3390,0.006598
3395,0.00642
3400,0.008454
3405,0.002954
3410,0.004783
3415,0.004842
3420,0.008906
3425,0.006694
3430,0.005795
3435,0.007814
3440,0.005359
3445,0.007615
3450,0.007502
3455,0.00557
3460,0.008456
3465,0.006577
3470,0.008292
3475,0.007367
3480,0.007549
3485,0.008164
3490,0.007003
3495,0.008279
3500,0.008045
3505,0.007979
3510,0.008075
3515,0.007765
3520,0.008193
3525,0.007711
3530,0.007513
3535,0.006357
3540,0.006065
3545,0.006412
3550,0.007106
3555,0.006105
3560,0.007279
3565,0.007306
3570,0.005628
3575,0.005817
3580,0.006858
3585,0.006165
3590,0.006375
3595,0.006528
3600,0.006931
3605,0.006971
3610,0.006391
3615,0.006406
3620,0.007839
3625,0.006897
3630,0.006721
3635,0.006954
3640,0.007747
3645,0.007134
3650,0.006824
3655,0.007414
3660,0.007363
3665,0.006907
3670,0.005336
3675,0.003257
3680,0.005615
3685,0.006348
3690,0.006523
3695,0.006837
3700,0.007339
3705,0.007262
3710,0.006308
3715,0.006221
3720,0.006999
3725,0.00721
3730,0.006247
3735,0.005784
3740,0.005966
3745,0.006963
3750,0.006259
3755,0.00606
3760,0.005972
3765,0.005761
3770,0.006148
3775,0.006099
3780,0.00645
3785,0.005934
3790,0.005221
3795,0.005969
3800,0.006638
3805,0.006263
3810,0.005548
3815,0.005216
3820,0.006499
3825,0.006394
3830,0.006459
3835,0.005168
3840,0.006035
3845,0.005898
3850,0.005926
3855,0.005713
3860,0.005352
3865,0.00542
3870,0.004912
3875,0.004497
3880,0.004339
3885,0.004504
3890,0.004582
3895,0.004991
3900,0.005309
3905,0.005305
3910,0.004757
3915,0.004655
3920,0.00463
3925,0.004566
3930,0.004702
3935,0.004911
3940,0.004948
3945,0.005045
3950,0.005108
3955,0.005171
3960,0.005192
3965,0.005233
3970,0.005148
3975,0.00503
3980,0.004946
3985,0.004979
3990,0.004937
3995,0.004826
4000,0.004753
