wavelength_nm,response_relative
1616,0.998126867908
1617,0.998130946765
1618,0.998135268525
1619,0.998140561888
1620,0.998147555558
1621,0.998159889798
1622,0.998178909587
1623,0.998201900698
1624,0.998226148904
1625,0.998248939977
1626,0.998270443661
1627,0.998292485441
1628,0.998314834708
1629,0.998337260853
1630,0.998359533265
1631,0.998381651946
1632,0.998403770634
1633,0.99842588933
1634,0.998448008034
1635,0.998470126745
1636,0.998492245463
1637,0.99851436419
1638,0.998536482924
1639,0.998558601666
1640,0.998580720415
1641,0.998602839172
1642,0.998624957937
1643,0.998647076709
1644,0.998669195489
1645,0.998691314276
1646,0.998713433072
1647,0.998735551874
1648,0.998757670685
1649,0.998779789503
1650,0.998801908329
1651,0.998825039814
1652,0.998849183957
1653,0.998872821782
1654,0.998894434313
1655,0.998912502573
1656,0.998928937133
1657,0.998945313876
1658,0.998959611792
1659,0.998969809869
1660,0.998973887097
1661,0.998974169341
1662,0.99897435687
1663,0.998974490275
1664,0.99897461015
1665,0.998974757086
1666,0.998974931084
1667,0.998975105082
1668,0.998975279079
1669,0.998975453077
1670,0.998975627075
1671,0.998975801073
1672,0.998975975071
1673,0.998976149068
1674,0.998976323066
1675,0.998976497064
1676,0.998976671062
1677,0.998976845059
1678,0.998977019057
1679,0.998977193055
1680,0.998977367053
1681,0.998977541051
1682,0.998977715048
1683,0.998977889046
1684,0.998978063044
1685,0.998978237042
1686,0.998978407692
1687,0.998978574994
1688,0.99897874397
1689,0.998978919642
1690,0.998979107031
1691,0.998979277641
1692,0.99897942927
1693,0.998979606376
1694,0.998979853419
1695,0.998980214858
1696,0.998984066116
1697,0.998993233956
1698,0.999005439844
1699,0.999018405247
1700,0.999029851631
1702,0.999049706363
1705,0.999079488488
1710,0.999129125431
1715,0.999178762458
1720,0.999228399571
1725,0.999278036768
1730,0.99932767405
1735,0.99939783997
1740,0.999484052783
1745,0.999570265744
1750,0.999656478854
1755,0.999742692112
1760,0.99982890552
1765,0.999915119075
1770,0.999991291417
1775,0.999992162275
1780,0.999993033134
1785,0.999993903992
1790,0.99999477485
1795,0.999995645709
1800,0.999996516567
1805,0.999997387425
1810,0.999998258283
1815,0.999999129142
1820,1
1825,0.999998567414
1830,0.999997134827
1835,0.999995702241
1840,0.999994269654
1845,0.999992837068
1850,0.999991404481
1855,0.999989971895
1860,0.999988539308
1865,0.999987106722
1870,0.999985674135
1875,0.999984241549
1880,0.999982808962
1885,0.999981376376
1890,0.999979943789
1895,0.999978511203
1900,0.999977078616
1905,0.99997564603
1910,0.999974213443
1915,0.999972780857
1920,0.99997134827
1925,0.999969915684
1930,0.999968483097
1935,0.999967050511
1940,0.999965617924
1945,0.999964185338
1950,0.999962752751
1955,0.999961320165
1960,0.999959887578
1965,0.999958454992
1970,0.999957022405
1975,0.999955589819
1980,0.999954157232
1985,0.999952724646
1990,0.999951292059
1995,0.999949859473
2000,0.999948426886
2005,0.9999469943
2010,0.999945561713
2015,0.999944129127
2020,0.99994269654
2025,0.999941263954
2030,0.999939831367
2035,0.999938398781
2040,0.999936966194
2045,0.999935533608
2050,0.999934101021
2055,0.999932668435
2060,0.999931235848
2065,0.999929803262
2070,0.999900634178
2075,0.999850437391
2080,0.999800240745
2085,0.999747821987
2090,0.999695403586
2095,0.999642985541
2100,0.999590567852
2105,0.999492369918
2110,0.999074229857
2115,0.998656092827
2120,0.998237958827
2125,0.997819827858
2130,0.997401699919
2135,0.99698357501
2140,0.996565453132
2145,0.996396593459
2150,0.996344189288
2155,0.996291785472
2160,0.996239382014
2165,0.996186978912
2170,0.996134576166
2175,0.996082173777
2180,0.996099390117
2185,0.996339550745
2190,0.996579709591
2195,0.996819866655
2200,0.997060021935
2205,0.997300175434
2210,0.997540327149
2215,0.997780477082
2220,0.997826965784
2225,0.997823317858
2230,0.997819669931
2235,0.997816022005
2240,0.997812374079
2245,0.997808726152
2250,0.997805078226
2255,0.9978014303
2260,0.997797782374
2265,0.997794134447
2270,0.997790486521
2275,0.997786838595
2280,0.997783190669
2285,0.997779542742
2290,0.997775894816
2295,0.99777224689
2300,0.997768598963
2305,0.997764951037
2310,0.997761303111
2315,0.997757655185
2320,0.997754007258
2325,0.997750359332
2330,0.99766761415
2335,0.997493323737
2340,0.997319034572
2345,0.997143370947
2350,0.99696770904
2355,0.996792048851
2360,0.996616390382
2365,0.996442189999
2370,0.996339665101
2375,0.996237141184
2380,0.99613461825
2385,0.996032096297
2390,0.995929575327
2395,0.995827055339
2400,0.995724536333
2405,0.995537730656
2410,0.995288959649
2415,0.995040191097
2420,0.994791425001
2425,0.994542661359
2430,0.994293900173
2435,0.994045141442
2440,0.993799619645
2445,0.993575240681
2450,0.993350863926
2455,0.993126489381
2460,0.992902117045
2465,0.992677746919
2470,0.992453379003
2475,0.992229013297
2480,0.991954262311
2485,0.991656779607
2490,0.99135929985
2495,0.991061823038
2500,0.990764349173
2505,0.990466878255
2510,0.990169410282
2515,0.989865962169
2520,0.989544127088
2525,0.989222295199
2530,0.988900466502
2535,0.988578640997
2540,0.988256818683
2545,0.987934999561
2550,0.987613183631
2555,0.987095937873
2560,0.986530408823
2565,0.985964885421
2570,0.985399367665
2575,0.984833855556
2580,0.984268349094
2585,0.983702848279
2590,0.982655506357
2595,0.980745064111
2600,0.978834641063
2605,0.976922411888
2610,0.975010209031
2615,0.973098032491
2620,0.9674074494
2625,0.959264272587
2630,0.951121208152
2635,0.937141822167
2640,0.918600437344
2645,0.89357302831
2650,0.866090666006
2655,0.846456097687
2660,0.835030569854
2665,0.823605199752
2670,0.813644772443
2675,0.808576107599
2680,0.804458971428
2685,0.810253771935
2690,0.816048492323
2695,0.821843132593
2700,0.827637692743
2705,0.833432172774
2710,0.840007249588
2715,0.846959744424
2720,0.853912143142
2725,0.860566391337
2730,0.866492924633
2735,0.87241937598
2740,0.878345745378
2745,0.883283960925
2750,0.887473028468
2755,0.891662038058
2760,0.895850989696
2765,0.900039883382
2770,0.903797168883
2775,0.905206310868
2780,0.9066154333
2785,0.908024536179
2790,0.909433619506
2795,0.910842683279
2800,0.9122517275
2805,0.913558333266
2810,0.912918558874
2815,0.912278793233
2820,0.911639036344
2825,0.910999288206
2830,0.91035954882
2835,0.909719818185
2840,0.909080096301
2845,0.908144920233
2850,0.907017964855
2855,0.905891024961
2860,0.90476410055
2865,0.903638796939
2870,0.902513504828
2875,0.90138822422
2880,0.900231231782
2885,0.898911080817
2890,0.897590943355
2895,0.896270819394
2900,0.894950708935
2905,0.893630611978
2910,0.892310528523
2915,0.890990458569
2920,0.889740479683
2925,0.888517879134
2930,0.887295291086
2935,0.886072715541
2940,0.884850152497
2945,0.883627601954
2950,0.882405063913
2955,0.881380556322
2960,0.880876656809
2965,0.880372762422
2970,0.879868873161
2975,0.879364989025
2980,0.878861110016
2985,0.878357236131
2990,0.877853367373
2995,0.877714278988
3000,0.877648877275
3005,0.877583476188
3010,0.877518075725
3015,0.877452675888
3020,0.877387276676
3025,0.877321878089
3030,0.877157159511
3035,0.876836004317
3040,0.876514852374
3045,0.87619370368
3050,0.875872558238
3055,0.875551416045
3060,0.875230277104
3065,0.874909141412
3070,0.874472955127
3075,0.87403004183
3080,0.873587133032
3085,0.873144228736
3090,0.87270132894
3095,0.872258433645
3100,0.87181554285
3105,0.871580146939
3110,0.871551317176
3115,0.871522487663
3120,0.8714936584
3125,0.871466383478
3130,0.871439108719
3135,0.871411834124
3140,0.871413273035
3145,0.871885284503
3150,0.872357292788
3155,0.872829297893
3160,0.873301299815
3165,0.873773298556
3170,0.874245294115
3175,0.874717286492
3180,0.874965004327
3185,0.875071669784
3190,0.875178334508
3195,0.875284998497
3200,0.875391661752
3205,0.875498324272
3210,0.875604986059
3215,0.875736530923
3220,0.875989316254
3225,0.876242099872
3230,0.876494881776
3235,0.876747661968
3240,0.877000440446
3245,0.87725321721
3250,0.877505992262
3255,0.877705673638
3260,0.877885384851
3265,0.878065094839
3270,0.878244803605
3275,0.878424511146
3280,0.878604217464
3285,0.878783922557
3290,0.878670645146
3295,0.877815348017
3300,0.876960056598
3305,0.876104770891
3310,0.875249490894
3315,0.874394216608
3320,0.873538948032
3325,0.872683685168
3330,0.870570408342
3335,0.868216566567
3340,0.865862740545
3345,0.863508930274
3350,0.861155135755
3355,0.858801356987
3360,0.856447593972
3365,0.85285840502
3370,0.848821979562
3375,0.844785581132
3380,0.840749209727
3385,0.836711420375
3390,0.83267367198
3395,0.827043637367
3400,0.821385002092
3405,0.815726424234
3410,0.810067903795
3415,0.802559214654
3420,0.794894446363
3425,0.787229755865
3430,0.778289217114
3435,0.769169915697
3440,0.759817010657
3445,0.749325564879
3450,0.738834225603
3455,0.727564847768
3460,0.71610331683
3465,0.70363126811
3470,0.690860521266
3475,0.678332714578
3480,0.665889585923
3485,0.653563064933
3490,0.64128386674
3495,0.62878167818
3500,0.616175376991
3505,0.604315640408
3510,0.592855316903
3515,0.581598530126
3520,0.570465785117
3525,0.559941526487
3530,0.549837798281
3535,0.539933541907
3540,0.530724357954
3545,0.521515267501
3550,0.512496346759
3555,0.50365569442
3560,0.494815131841
3565,0.486272714932
3570,0.477800576829
3575,0.469281287518
3580,0.460349018287
3585,0.451416839752
3590,0.442193213791
3595,0.432524743894
3600,0.422856372173
3605,0.412454050453
3610,0.401720637665
3615,0.39080740409
3620,0.379513101228
3625,0.368028685047
3630,0.356079992048
3635,0.344088785805
3640,0.331976682248
3645,0.320053252166
3650,0.308759642541
3655,0.297498938429
3660,0.286369209675
3665,0.275462538168
3670,0.265642223378
3675,0.255822008989
3680,0.247084487705
3685,0.238614547514
3690,0.230346154925
3695,0.22399472993
3700,0.217643369869
3705,0.211292074744
3710,0.206094360443
3715,0.202833239732
3720,0.199572152359
3725,0.196311098323
3730,0.193050077623
3735,0.18978909026
3740,0.187271788941
3745,0.186637925653
3750,0.186004068837
3755,0.185370218494
3760,0.184736374623
3765,0.184102537224
3770,0.183468706297
3775,0.182834881842
3780,0.182977553349
3785,0.183268716139
3790,0.183559875942
3795,0.183851032758
3800,0.184142186587
3805,0.184433337429
3810,0.184724485283
3815,0.184803651132
3820,0.184559299527
3825,0.184314950413
3830,0.184070603787
3835,0.183826259651
3840,0.183581918004
3845,0.183337578847
3850,0.183093242178
3855,0.182304237786
3860,0.18148792672
3865,0.180671623993
3870,0.179855329604
3875,0.179039043555
3880,0.178222765846
3885,0.177406496475
3890,0.176355021868
3895,0.17507633327
3900,0.17379765774
3905,0.172518387402
3910,0.171239139137
3915,0.169959912945
3920,0.168680708827
3925,0.167345344023
3930,0.165202206503
3935,0.163059105982
3940,0.160916042461
3945,0.158773015938
3950,0.156630026415
3955,0.154487073891
3960,0.152344158366
3965,0.149424976117
3970,0.146032907278
3975,0.142640897022
3980,0.139248945348
3985,0.135857052256
3990,0.132465217746
3995,0.129073441818
4000,0.125033089528
