wavelength_nm,response_relative
1616,0.932750773132
1617,0.932754584828
1618,0.932758623518
1619,0.932763570172
1620,0.932770105765
1621,0.932781632128
1622,0.932799406144
1623,0.932820891365
1624,0.932843551343
1625,0.932864849629
1626,0.932884944847
1627,0.932905542917
1628,0.932926428335
1629,0.932947385594
1630,0.932968199191
1631,0.932988869125
1632,0.933009539066
1633,0.933030209014
1634,0.933050878969
1635,0.933071548932
1636,0.933092218901
1637,0.933112888878
1638,0.933133558862
1639,0.933154228853
1640,0.933174898851
1641,0.933195568857
1642,0.933216238869
1643,0.933236908889
1644,0.933257578916
1645,0.93327824895
1646,0.933298918991
1647,0.933319589039
1648,0.933340259094
1649,0.933360929157
1650,0.933381599226
1651,0.933403215627
1652,0.933425778358
1653,0.933447867935
1654,0.933468064871
1655,0.933484949682
1656,0.933500307798
1657,0.933515611885
1658,0.933528973305
1659,0.93353850342
1660,0.933542313594
1661,0.933542577352
1662,0.933542752597
1663,0.933542877265
1664,0.933542989288
1665,0.9335431266
1666,0.933543289201
1667,0.933543451802
1668,0.933543614404
1669,0.933543777005
1670,0.933543939606
1671,0.933544102207
1672,0.933544264808
1673,0.933544427409
1674,0.93354459001
1675,0.933544752612
1676,0.933544915213
1677,0.933545077814
1678,0.933545240415
1679,0.933545403016
1680,0.933545565617
1681,0.933545728218
1682,0.93354589082
1683,0.933546053421
1684,0.933546216022
1685,0.933546378623
1686,0.933546538096
1687,0.93354669444
1688,0.933546852348
1689,0.933547016514
1690,0.933547191629
1691,0.933547351065
1692,0.933547492762
1693,0.933547658268
1694,0.93354788913
1695,0.933548226895
1696,0.9335518259
1697,0.933560393258
1698,0.933571799675
1699,0.93358391586
1700,0.933594612519
1702,0.933613166791
1705,0.933640998223
1710,0.933687384006
1715,0.933733769869
1720,0.933780155811
1725,0.933826541832
1730,0.933872927933
1735,0.933938498071
1740,0.934019064049
1745,0.934099630166
1750,0.934180196422
1755,0.934260762817
1760,0.934341329351
1765,0.934421896024
1770,0.93449307917
1775,0.934493892988
1780,0.934494706806
1785,0.934495520624
1790,0.934496334443
1795,0.934497148261
1800,0.934497962079
1805,0.934498775897
1810,0.934499589715
1815,0.934500403533
1820,0.934501217351
1825,0.934499878598
1830,0.934498539844
1835,0.93449720109
1840,0.934495862336
1845,0.934494523582
1850,0.934493184828
1855,0.934491846075
1860,0.934490507321
1865,0.934489168567
1870,0.934487829813
1875,0.934486491059
1880,0.934485152305
1885,0.934483813552
1890,0.934482474798
1895,0.934481136044
1900,0.93447979729
1905,0.934478458536
1910,0.934477119783
1915,0.934475781029
1920,0.934474442275
1925,0.934473103521
1930,0.934471764767
1935,0.934470426013
1940,0.93446908726
1945,0.934467748506
1950,0.934466409752
1955,0.934465070998
1960,0.934463732244
1965,0.93446239349
1970,0.934461054737
1975,0.934459715983
1980,0.934458377229
1985,0.934457038475
1990,0.934455699721
1995,0.934454360968
2000,0.934453022214
2005,0.93445168346
2010,0.934450344706
2015,0.934449005952
2020,0.934447667198
2025,0.934446328445
2030,0.934444989691
2035,0.934443650937
2040,0.934442312183
2045,0.934440973429
2050,0.934439634675
2055,0.934438295922
2060,0.934436957168
2065,0.934435618414
2070,0.93440835987
2075,0.934361450912
2080,0.934314542084
2085,0.934265556691
2090,0.934216571631
2095,0.934167586905
2100,0.934118602511
2105,0.934026836421
2110,0.933636084026
2115,0.933245334462
2120,0.93285458773
2125,0.932463843831
2130,0.932073102762
2135,0.931682364526
2140,0.931291629122
2145,0.931133829552
2150,0.93108485779
2155,0.931035886361
2160,0.930986915265
2165,0.930937944503
2170,0.930888974073
2175,0.930840003977
2180,0.930856092667
2185,0.931080523067
2190,0.931304951801
2195,0.931529378869
2200,0.931753804271
2205,0.931978228007
2210,0.932202650078
2215,0.932427070483
2220,0.932470514231
2225,0.93246710524
2230,0.932463696248
2235,0.932460287256
2240,0.932456878265
2245,0.932453469273
2250,0.932450060282
2255,0.93244665129
2260,0.932443242299
2265,0.932439833307
2270,0.932436424316
2275,0.932433015324
2280,0.932429606332
2285,0.932426197341
2290,0.932422788349
2295,0.932419379358
2300,0.932415970366
2305,0.932412561375
2310,0.932409152383
2315,0.932405743392
2320,0.9324023344
2325,0.932398925409
2330,0.932321599935
2335,0.932158725332
2340,0.931995851896
2345,0.931831694024
2350,0.931667537758
2355,0.931503383098
2360,0.931339230044
2365,0.931176439575
2370,0.931080629932
2375,0.930984821207
2380,0.9308890134
2385,0.930793206511
2390,0.930697400539
2395,0.930601595486
2400,0.93050579135
2405,0.930331221218
2410,0.930098744409
2415,0.929866269894
2420,0.929633797674
2425,0.929401327748
2430,0.929168860117
2435,0.92893639478
2440,0.928706954362
2445,0.928497271946
2450,0.928287591596
2455,0.92807791331
2460,0.92786823709
2465,0.927658562934
2470,0.927448890843
2475,0.927239220817
2480,0.926982465687
2485,0.926704467738
2490,0.926426472542
2495,0.9261484801
2500,0.925870490411
2505,0.925592503475
2510,0.925314519293
2515,0.925030946662
2520,0.924730191387
2525,0.924429439095
2530,0.924128689786
2535,0.923827943459
2540,0.923527200115
2545,0.923226459754
2550,0.922925722376
2555,0.922442355585
2560,0.921913868
2565,0.921385385691
2570,0.92085690866
2575,0.920328436906
2580,0.919799970428
2585,0.919271509228
2590,0.918292766927
2595,0.916507456324
2600,0.914722163659
2605,0.912935183168
2610,0.91114822727
2615,0.909361295965
2620,0.904043439139
2625,0.896433630494
2630,0.888823926867
2635,0.875760173646
2640,0.858433226958
2645,0.835045082748
2650,0.80936278172
2655,0.791014253723
2660,0.780337084054
2665,0.769660061786
2670,0.76035203034
2675,0.755615356873
2680,0.751767888109
2685,0.757183136237
2690,0.762598309494
2695,0.76801340788
2700,0.773428431394
2705,0.778843380037
2710,0.784987797324
2715,0.791484912212
2720,0.797981937277
2725,0.804200340316
2730,0.809738692896
2735,0.815276968895
2740,0.820815168311
2745,0.825429936752
2750,0.82934462547
2755,0.833259260031
2760,0.837173840436
2765,0.841088366685
2770,0.84459955456
2775,0.84591639946
2780,0.847233226088
2785,0.848550034444
2790,0.849866824528
2795,0.85118359634
2800,0.852500349879
2805,0.853721374559
2810,0.85312350461
2815,0.85252564284
2820,0.851927789249
2825,0.851329943835
2830,0.850732106599
2835,0.850134277542
2840,0.849536456663
2845,0.848662533489
2850,0.847609392317
2855,0.846556265614
2860,0.84550315338
2865,0.844451555785
2870,0.843399968938
2875,0.84234839284
2880,0.841267181998
2885,0.840033499314
2890,0.838799829249
2895,0.8375661718
2900,0.836332526969
2905,0.835098894756
2910,0.83386527516
2915,0.832631668182
2920,0.831463561391
2925,0.830321039689
2930,0.82917852967
2935,0.828036031335
2940,0.826893544682
2945,0.825751069711
2950,0.824608606424
2955,0.823651202833
2960,0.823180308125
2965,0.822709418207
2970,0.822238533079
2975,0.82176765274
2980,0.821296777192
2985,0.820825906434
2990,0.820355040466
2995,0.820225062201
3000,0.820163944221
3005,0.820102826825
3010,0.820041710013
3015,0.819980593786
3020,0.819919478142
3025,0.819858363083
3030,0.819704433372
3035,0.819404313452
3040,0.81910419657
3045,0.818804082725
3050,0.818503971918
3055,0.818203864148
3060,0.817903759416
3065,0.817603657722
3070,0.817196041107
3075,0.816782138091
3080,0.816368239281
3085,0.815954344677
3090,0.815540454279
3095,0.815126568086
3100,0.814712686099
3105,0.814492708333
3110,0.814465766885
3115,0.81443882567
3120,0.814411884688
3125,0.814386396241
3130,0.814360907946
3135,0.814335419803
3140,0.814336764467
3145,0.814777859758
3150,0.815218952076
3155,0.815660041421
3160,0.816101127792
3165,0.81654221119
3170,0.816983291614
3175,0.817424369065
3180,0.817655861683
3185,0.817755540683
3190,0.817855218997
3195,0.817954896625
3200,0.818054573566
3205,0.818154249822
3210,0.818253925391
3215,0.818376854227
3220,0.818613082426
3225,0.818849309025
3230,0.819085534022
3235,0.819321757419
3240,0.819557979214
3245,0.819794199408
3250,0.820030418002
3255,0.820217020491
3260,0.820384960838
3265,0.820552900041
3270,0.820720838101
3275,0.820888775017
3280,0.82105671079
3285,0.821224645419
3290,0.82111878754
3295,0.820319511332
3300,0.81952024046
3305,0.818720974925
3310,0.817921714726
3315,0.817122459865
3320,0.81632321034
3325,0.815523966152
3330,0.813549106385
3335,0.811349438382
3340,0.809149785098
3345,0.806950146535
3350,0.804750522691
3355,0.802550913568
3360,0.800351319164
3365,0.796997217719
3370,0.793225173216
3375,0.789453153968
3380,0.785681159977
3385,0.781907840912
3390,0.778134560122
3395,0.772873285923
3400,0.767585284369
3405,0.762297336472
3410,0.757009442234
3415,0.74999256309
3420,0.742829827792
3425,0.735667165191
3430,0.727312220844
3435,0.718790222569
3440,0.710049921423
3445,0.700245652572
3450,0.690441483247
3455,0.679910235941
3460,0.669199421327
3465,0.657544276615
3470,0.645609998143
3475,0.633902747542
3480,0.622274628667
3485,0.610755479795
3490,0.599280554137
3495,0.587597243707
3500,0.5758166399
3505,0.564733701626
3510,0.55402401536
3515,0.543504534413
3520,0.533100970649
3525,0.523266038148
3530,0.51382409184
3535,0.504568552201
3540,0.495962558586
3545,0.487356652347
3550,0.478928459934
3555,0.470666859561
3560,0.462405343069
3565,0.454422444069
3570,0.446505220698
3575,0.438543934466
3580,0.430196717996
3585,0.421849586281
3590,0.413230096593
3595,0.404194899704
3600,0.39515979456
3605,0.385438812249
3610,0.375408424933
3615,0.365209994872
3620,0.354655455099
3625,0.343923254197
3630,0.332757186043
3635,0.321551389212
3640,0.310232613693
3645,0.299090153766
3650,0.288536261824
3655,0.278013120123
3660,0.267612375053
3665,0.257420077252
3670,0.248242981126
3675,0.239065978826
3680,0.230900754549
3685,0.22298558513
3690,0.21525876219
3695,0.2093233478
3700,0.203387994091
3705,0.197452701065
3710,0.192595430723
3715,0.189547909449
3720,0.186500419329
3725,0.183452960362
3730,0.180405532548
3735,0.177358135888
3740,0.175005714741
3745,0.174413368727
3750,0.173821028761
3755,0.173228694843
3760,0.172636366974
3765,0.172044045153
3770,0.17145172938
3775,0.170859419656
3780,0.170992746352
3785,0.171264838334
3790,0.171536927525
3795,0.171809013924
3800,0.172081097531
3805,0.172353178347
3810,0.172625256372
3815,0.172699236953
3820,0.172470890082
3825,0.172242545537
3830,0.172014203318
3835,0.171785863425
3840,0.171557525859
3845,0.171329190618
3850,0.171100857704
3855,0.17036353214
3860,0.169600688454
3865,0.168837852562
3870,0.168075024462
3875,0.167312204156
3880,0.166549391642
3885,0.165786586922
3890,0.164803982622
3895,0.16360904657
3900,0.162414122731
3905,0.161218643042
3910,0.160023183981
3915,0.158827745548
3920,0.157632327743
3925,0.156384427708
3930,0.154381663086
3935,0.152378933041
3940,0.150376237571
3945,0.148373576677
3950,0.146370950359
3955,0.144368358616
3960,0.14236580145
3965,0.139637822084
3970,0.136467929625
3975,0.133298091911
3980,0.130128308942
3985,0.126958580719
3990,0.12378890724
3995,0.120619288506
4000,0.116843574373
